cell,x,y,stem
tumor,1,35,0
tumor,1,36,0
tumor,1,37,0
tumor,1,38,0
lymphocyte,1,39,0
lymphocyte,1,40,0
lymphocyte,1,41,0
lymphocyte,1,42,0
lymphocyte,1,43,0
lymphocyte,1,44,0
lymphocyte,1,45,0
lymphocyte,1,46,0
lymphocyte,1,47,0
lymphocyte,1,48,0
lymphocyte,1,49,0
lymphocyte,1,50,0
lymphocyte,1,51,0
lymphocyte,1,52,0
lymphocyte,1,53,0
lymphocyte,1,54,0
lymphocyte,1,55,0
lymphocyte,1,56,0
lymphocyte,1,57,0
lymphocyte,1,58,0
lymphocyte,1,59,0
lymphocyte,1,60,0
lymphocyte,1,61,0
lymphocyte,1,62,0
lymphocyte,1,63,0
lymphocyte,1,64,0
lymphocyte,1,65,0
lymphocyte,1,66,0
lymphocyte,1,67,0
lymphocyte,1,68,0
lymphocyte,1,69,0
lymphocyte,1,70,0
lymphocyte,1,71,0
lymphocyte,1,72,0
lymphocyte,1,73,0
lymphocyte,1,74,0
lymphocyte,1,75,0
lymphocyte,1,76,0
lymphocyte,1,77,0
lymphocyte,1,78,0
lymphocyte,1,79,0
tumor,1,80,0
tumor,1,81,0
tumor,1,82,0
tumor,1,83,0
tumor,1,84,0
tumor,1,85,0
tumor,1,86,0
tumor,1,87,0
tumor,1,88,0
tumor,1,89,0
tumor,1,90,0
tumor,1,91,0
tumor,1,92,0
tumor,1,93,0
tumor,1,94,0
tumor,1,95,0
tumor,1,96,0
tumor,1,97,0
tumor,1,98,0
tumor,1,99,0
tumor,2,0,0
tumor,2,1,0
tumor,2,2,0
tumor,2,3,0
tumor,2,4,0
tumor,2,5,0
tumor,2,6,0
tumor,2,7,0
lymphocyte,2,8,0
lymphocyte,2,9,0
lymphocyte,2,10,0
lymphocyte,2,11,0
lymphocyte,2,12,0
lymphocyte,2,13,0
lymphocyte,2,14,0
lymphocyte,2,15,0
lymphocyte,2,16,0
lymphocyte,2,17,0
lymphocyte,2,18,0
lymphocyte,2,19,0
lymphocyte,2,20,0
lymphocyte,2,21,0
lymphocyte,2,22,0
lymphocyte,2,23,0
lymphocyte,2,24,0
lymphocyte,2,25,0
lymphocyte,2,26,0
lymphocyte,2,27,0
tumor,2,28,0
tumor,2,29,0
tumor,2,30,0
tumor,2,31,0
tumor,2,32,0
tumor,2,33,0
tumor,2,34,0
tumor,2,35,0
tumor,2,36,0
tumor,2,37,0
tumor,2,38,0
lymphocyte,2,39,0
lymphocyte,2,40,0
lymphocyte,2,41,0
lymphocyte,2,42,0
lymphocyte,2,43,0
lymphocyte,2,44,0
lymphocyte,2,45,0
lymphocyte,2,46,0
lymphocyte,2,47,0
lymphocyte,2,48,0
lymphocyte,2,49,0
lymphocyte,2,50,0
lymphocyte,2,51,0
lymphocyte,2,52,0
lymphocyte,2,53,0
lymphocyte,2,54,0
lymphocyte,2,55,0
lymphocyte,2,56,0
lymphocyte,2,57,0
lymphocyte,2,58,0
lymphocyte,2,59,0
lymphocyte,2,60,0
lymphocyte,2,61,0
lymphocyte,2,62,0
lymphocyte,2,63,0
lymphocyte,2,64,0
lymphocyte,2,65,0
lymphocyte,2,66,0
lymphocyte,2,67,0
lymphocyte,2,68,0
lymphocyte,2,69,0
lymphocyte,2,70,0
lymphocyte,2,71,0
lymphocyte,2,72,0
lymphocyte,2,73,0
lymphocyte,2,74,0
lymphocyte,2,75,0
lymphocyte,2,76,0
lymphocyte,2,77,0
lymphocyte,2,78,0
lymphocyte,2,79,0
tumor,2,80,0
tumor,2,81,0
tumor,2,82,0
tumor,2,83,0
tumor,2,84,0
tumor,2,85,0
tumor,2,86,0
tumor,2,87,0
tumor,2,88,0
tumor,2,89,0
tumor,2,90,0
tumor,2,91,0
tumor,2,92,0
tumor,2,93,0
tumor,2,94,0
tumor,2,95,0
tumor,2,96,0
tumor,2,97,0
tumor,2,98,0
tumor,2,99,0
tumor,3,0,0
tumor,3,1,0
tumor,3,2,0
tumor,3,3,0
tumor,3,4,0
tumor,3,5,0
tumor,3,6,0
tumor,3,7,0
lymphocyte,3,8,0
lymphocyte,3,9,0
lymphocyte,3,10,0
lymphocyte,3,11,0
lymphocyte,3,12,0
lymphocyte,3,13,0
lymphocyte,3,14,0
lymphocyte,3,15,0
lymphocyte,3,16,0
lymphocyte,3,17,0
lymphocyte,3,18,0
lymphocyte,3,19,0
lymphocyte,3,20,0
lymphocyte,3,21,0
lymphocyte,3,22,0
lymphocyte,3,23,0
lymphocyte,3,24,0
lymphocyte,3,25,0
lymphocyte,3,26,0
lymphocyte,3,27,0
tumor,3,28,0
tumor,3,29,0
tumor,3,30,0
tumor,3,31,0
tumor,3,32,0
tumor,3,33,0
tumor,3,34,0
tumor,3,35,0
tumor,3,36,0
tumor,3,37,0
tumor,3,38,0
lymphocyte,3,39,0
lymphocyte,3,40,0
lymphocyte,3,41,0
lymphocyte,3,42,0
lymphocyte,3,43,0
lymphocyte,3,44,0
lymphocyte,3,45,0
lymphocyte,3,46,0
lymphocyte,3,47,0
lymphocyte,3,48,0
lymphocyte,3,49,0
lymphocyte,3,50,0
lymphocyte,3,51,0
lymphocyte,3,52,0
lymphocyte,3,53,0
lymphocyte,3,54,0
lymphocyte,3,55,0
lymphocyte,3,56,0
lymphocyte,3,57,0
lymphocyte,3,58,0
lymphocyte,3,59,0
lymphocyte,3,60,0
lymphocyte,3,61,0
lymphocyte,3,62,0
lymphocyte,3,63,0
lymphocyte,3,64,0
lymphocyte,3,65,0
lymphocyte,3,66,0
lymphocyte,3,67,0
lymphocyte,3,68,0
lymphocyte,3,69,0
lymphocyte,3,70,0
lymphocyte,3,71,0
lymphocyte,3,72,0
lymphocyte,3,73,0
lymphocyte,3,74,0
lymphocyte,3,75,0
lymphocyte,3,76,0
lymphocyte,3,77,0
lymphocyte,3,78,0
lymphocyte,3,79,0
tumor,3,80,0
tumor,3,81,0
tumor,3,82,0
tumor,3,83,0
tumor,3,84,0
tumor,3,85,0
tumor,3,86,0
tumor,3,87,0
tumor,3,88,0
tumor,3,89,0
tumor,3,90,0
tumor,3,91,0
tumor,3,92,0
tumor,3,93,0
tumor,3,94,0
tumor,3,95,0
tumor,3,96,0
tumor,3,97,0
tumor,3,98,0
tumor,3,99,0
tumor,4,0,0
tumor,4,1,0
tumor,4,2,0
tumor,4,3,0
tumor,4,4,0
tumor,4,5,0
tumor,4,6,0
tumor,4,7,0
lymphocyte,4,8,0
lymphocyte,4,9,0
lymphocyte,4,10,0
lymphocyte,4,11,0
lymphocyte,4,12,0
lymphocyte,4,13,0
lymphocyte,4,14,0
lymphocyte,4,15,0
lymphocyte,4,16,0
lymphocyte,4,17,0
lymphocyte,4,18,0
lymphocyte,4,19,0
lymphocyte,4,20,0
lymphocyte,4,21,0
lymphocyte,4,22,0
lymphocyte,4,23,0
lymphocyte,4,24,0
lymphocyte,4,25,0
lymphocyte,4,26,0
lymphocyte,4,27,0
tumor,4,28,0
tumor,4,29,0
tumor,4,30,0
tumor,4,31,0
tumor,4,32,0
tumor,4,33,0
tumor,4,34,0
tumor,4,35,0
tumor,4,36,0
tumor,4,37,0
tumor,4,38,0
lymphocyte,4,39,0
lymphocyte,4,40,0
lymphocyte,4,41,0
lymphocyte,4,42,0
lymphocyte,4,43,0
lymphocyte,4,44,0
lymphocyte,4,45,0
lymphocyte,4,46,0
lymphocyte,4,47,0
lymphocyte,4,48,0
lymphocyte,4,49,0
lymphocyte,4,50,0
lymphocyte,4,51,0
lymphocyte,4,52,0
lymphocyte,4,53,0
lymphocyte,4,54,0
lymphocyte,4,55,0
lymphocyte,4,56,0
lymphocyte,4,57,0
lymphocyte,4,58,0
lymphocyte,4,59,0
lymphocyte,4,60,0
lymphocyte,4,61,0
lymphocyte,4,62,0
lymphocyte,4,63,0
lymphocyte,4,64,0
lymphocyte,4,65,0
lymphocyte,4,66,0
lymphocyte,4,67,0
lymphocyte,4,68,0
lymphocyte,4,69,0
lymphocyte,4,70,0
lymphocyte,4,71,0
lymphocyte,4,72,0
lymphocyte,4,73,0
lymphocyte,4,74,0
lymphocyte,4,75,0
lymphocyte,4,76,0
lymphocyte,4,77,0
lymphocyte,4,78,0
lymphocyte,4,79,0
tumor,4,80,0
tumor,4,81,0
tumor,4,82,0
tumor,4,83,0
tumor,4,84,0
tumor,4,85,0
tumor,4,86,0
tumor,4,87,0
tumor,4,88,0
tumor,4,89,0
tumor,4,90,0
tumor,4,91,0
tumor,4,92,0
tumor,4,93,0
tumor,4,94,0
tumor,4,95,0
tumor,4,96,0
tumor,4,97,0
tumor,4,98,0
tumor,4,99,0
tumor,5,0,0
tumor,5,1,0
tumor,5,2,0
tumor,5,3,0
tumor,5,4,0
tumor,5,5,0
tumor,5,6,0
tumor,5,7,0
lymphocyte,5,8,0
lymphocyte,5,9,0
lymphocyte,5,10,0
lymphocyte,5,11,0
lymphocyte,5,12,0
lymphocyte,5,13,0
lymphocyte,5,14,0
lymphocyte,5,15,0
lymphocyte,5,16,0
lymphocyte,5,17,0
lymphocyte,5,18,0
lymphocyte,5,19,0
lymphocyte,5,20,0
lymphocyte,5,21,0
lymphocyte,5,22,0
lymphocyte,5,23,0
lymphocyte,5,24,0
lymphocyte,5,25,0
lymphocyte,5,26,0
lymphocyte,5,27,0
tumor,5,28,0
tumor,5,29,0
tumor,5,30,0
tumor,5,31,0
tumor,5,32,0
tumor,5,33,0
tumor,5,34,0
tumor,5,35,0
tumor,5,36,0
tumor,5,37,0
tumor,5,38,0
lymphocyte,5,39,0
lymphocyte,5,40,0
lymphocyte,5,41,0
lymphocyte,5,42,0
lymphocyte,5,43,0
lymphocyte,5,44,0
lymphocyte,5,45,0
lymphocyte,5,46,0
lymphocyte,5,47,0
lymphocyte,5,48,0
lymphocyte,5,49,0
lymphocyte,5,50,0
lymphocyte,5,51,0
lymphocyte,5,52,0
lymphocyte,5,53,0
lymphocyte,5,54,0
lymphocyte,5,55,0
lymphocyte,5,56,0
lymphocyte,5,57,0
lymphocyte,5,58,0
lymphocyte,5,59,0
lymphocyte,5,60,0
lymphocyte,5,61,0
lymphocyte,5,62,0
lymphocyte,5,63,0
lymphocyte,5,64,0
lymphocyte,5,65,0
lymphocyte,5,66,0
lymphocyte,5,67,0
lymphocyte,5,68,0
lymphocyte,5,69,0
lymphocyte,5,70,0
lymphocyte,5,71,0
lymphocyte,5,72,0
lymphocyte,5,73,0
lymphocyte,5,74,0
lymphocyte,5,75,0
lymphocyte,5,76,0
lymphocyte,5,77,0
lymphocyte,5,78,0
lymphocyte,5,79,0
tumor,5,80,0
tumor,5,81,0
tumor,5,82,0
tumor,5,83,0
tumor,5,84,0
tumor,5,85,0
tumor,5,86,0
tumor,5,87,0
tumor,5,88,0
tumor,5,89,0
tumor,5,90,0
tumor,5,91,0
tumor,5,92,0
tumor,5,93,0
tumor,5,94,0
tumor,5,95,0
tumor,5,96,0
tumor,5,97,0
tumor,5,98,0
tumor,5,99,0
tumor,6,0,0
tumor,6,1,0
tumor,6,2,0
tumor,6,3,0
tumor,6,4,0
tumor,6,5,0
tumor,6,6,0
tumor,6,7,0
lymphocyte,6,8,0
lymphocyte,6,9,0
lymphocyte,6,10,0
lymphocyte,6,11,0
lymphocyte,6,12,0
lymphocyte,6,13,0
lymphocyte,6,14,0
lymphocyte,6,15,0
lymphocyte,6,16,0
lymphocyte,6,17,0
lymphocyte,6,18,0
lymphocyte,6,19,0
lymphocyte,6,20,0
lymphocyte,6,21,0
lymphocyte,6,22,0
lymphocyte,6,23,0
lymphocyte,6,24,0
lymphocyte,6,25,0
lymphocyte,6,26,0
lymphocyte,6,27,0
tumor,6,28,0
tumor,6,29,0
tumor,6,30,0
tumor,6,31,0
tumor,6,32,0
tumor,6,33,0
tumor,6,34,0
tumor,6,35,0
tumor,6,36,0
tumor,6,37,0
tumor,6,38,0
lymphocyte,6,39,0
lymphocyte,6,40,0
lymphocyte,6,41,0
lymphocyte,6,42,0
lymphocyte,6,43,0
lymphocyte,6,44,0
lymphocyte,6,45,0
lymphocyte,6,46,0
lymphocyte,6,47,0
lymphocyte,6,48,0
lymphocyte,6,49,0
lymphocyte,6,50,0
lymphocyte,6,51,0
lymphocyte,6,52,0
lymphocyte,6,53,0
lymphocyte,6,54,0
lymphocyte,6,55,0
lymphocyte,6,56,0
lymphocyte,6,57,0
lymphocyte,6,58,0
lymphocyte,6,59,0
lymphocyte,6,60,0
lymphocyte,6,61,0
lymphocyte,6,62,0
lymphocyte,6,63,0
lymphocyte,6,64,0
lymphocyte,6,65,0
lymphocyte,6,66,0
lymphocyte,6,67,0
lymphocyte,6,68,0
lymphocyte,6,69,0
lymphocyte,6,70,0
lymphocyte,6,71,0
lymphocyte,6,72,0
lymphocyte,6,73,0
lymphocyte,6,74,0
lymphocyte,6,75,0
lymphocyte,6,76,0
lymphocyte,6,77,0
lymphocyte,6,78,0
lymphocyte,6,79,0
tumor,6,80,0
tumor,6,81,0
tumor,6,82,0
tumor,6,83,0
tumor,6,84,0
tumor,6,85,0
tumor,6,86,0
tumor,6,87,0
tumor,6,88,0
tumor,6,89,0
tumor,6,90,0
tumor,6,91,0
tumor,6,92,0
tumor,6,93,0
tumor,6,94,0
tumor,6,95,0
tumor,6,96,0
tumor,6,97,0
tumor,6,98,0
tumor,6,99,0
tumor,7,0,0
tumor,7,1,0
tumor,7,2,0
tumor,7,3,0
tumor,7,4,0
tumor,7,5,0
tumor,7,6,0
tumor,7,7,0
lymphocyte,7,8,0
lymphocyte,7,9,0
lymphocyte,7,10,0
lymphocyte,7,11,0
lymphocyte,7,12,0
lymphocyte,7,13,0
lymphocyte,7,14,0
lymphocyte,7,15,0
lymphocyte,7,16,0
lymphocyte,7,17,0
lymphocyte,7,18,0
lymphocyte,7,19,0
lymphocyte,7,20,0
lymphocyte,7,21,0
lymphocyte,7,22,0
lymphocyte,7,23,0
lymphocyte,7,24,0
lymphocyte,7,25,0
lymphocyte,7,26,0
lymphocyte,7,27,0
tumor,7,28,0
tumor,7,29,0
tumor,7,30,0
tumor,7,31,0
tumor,7,32,0
tumor,7,33,0
tumor,7,34,0
tumor,7,35,0
tumor,7,36,0
tumor,7,37,0
tumor,7,38,0
lymphocyte,7,39,0
lymphocyte,7,40,0
lymphocyte,7,41,0
lymphocyte,7,42,0
lymphocyte,7,43,0
lymphocyte,7,44,0
lymphocyte,7,45,0
lymphocyte,7,46,0
lymphocyte,7,47,0
lymphocyte,7,48,0
lymphocyte,7,49,0
lymphocyte,7,50,0
lymphocyte,7,51,0
lymphocyte,7,52,0
lymphocyte,7,53,0
lymphocyte,7,54,0
lymphocyte,7,55,0
lymphocyte,7,56,0
lymphocyte,7,57,0
lymphocyte,7,58,0
lymphocyte,7,59,0
lymphocyte,7,60,0
lymphocyte,7,61,0
lymphocyte,7,62,0
lymphocyte,7,63,0
lymphocyte,7,64,0
lymphocyte,7,65,0
lymphocyte,7,66,0
lymphocyte,7,67,0
lymphocyte,7,68,0
lymphocyte,7,69,0
lymphocyte,7,70,0
lymphocyte,7,71,0
lymphocyte,7,72,0
lymphocyte,7,73,0
lymphocyte,7,74,0
lymphocyte,7,75,0
lymphocyte,7,76,0
lymphocyte,7,77,0
lymphocyte,7,78,0
lymphocyte,7,79,0
tumor,7,80,0
tumor,7,81,0
tumor,7,82,0
tumor,7,83,0
tumor,7,84,0
tumor,7,85,0
tumor,7,86,0
tumor,7,87,0
tumor,7,88,0
tumor,7,89,0
tumor,7,90,0
tumor,7,91,0
tumor,7,92,0
tumor,7,93,0
tumor,7,94,0
tumor,7,95,0
tumor,7,96,0
tumor,7,97,0
tumor,7,98,0
tumor,7,99,0
tumor,8,0,0
tumor,8,1,0
tumor,8,2,0
tumor,8,3,0
tumor,8,4,0
tumor,8,5,0
tumor,8,6,0
tumor,8,7,0
lymphocyte,8,8,0
lymphocyte,8,9,0
lymphocyte,8,10,0
lymphocyte,8,11,0
lymphocyte,8,12,0
lymphocyte,8,13,0
lymphocyte,8,14,0
lymphocyte,8,15,0
lymphocyte,8,16,0
lymphocyte,8,17,0
lymphocyte,8,18,0
lymphocyte,8,19,0
lymphocyte,8,20,0
lymphocyte,8,21,0
lymphocyte,8,22,0
lymphocyte,8,23,0
lymphocyte,8,24,0
lymphocyte,8,25,0
lymphocyte,8,26,0
lymphocyte,8,27,0
tumor,8,28,0
tumor,8,29,0
tumor,8,30,0
tumor,8,31,0
tumor,8,32,0
tumor,8,33,0
tumor,8,34,0
tumor,8,35,0
tumor,8,36,0
tumor,8,37,0
tumor,8,38,0
lymphocyte,8,39,0
lymphocyte,8,40,0
lymphocyte,8,41,0
lymphocyte,8,42,0
lymphocyte,8,43,0
lymphocyte,8,44,0
lymphocyte,8,45,0
lymphocyte,8,46,0
lymphocyte,8,47,0
lymphocyte,8,48,0
lymphocyte,8,49,0
lymphocyte,8,50,0
lymphocyte,8,51,0
lymphocyte,8,52,0
lymphocyte,8,53,0
lymphocyte,8,54,0
lymphocyte,8,55,0
lymphocyte,8,56,0
lymphocyte,8,57,0
lymphocyte,8,58,0
lymphocyte,8,59,0
lymphocyte,8,60,0
lymphocyte,8,61,0
lymphocyte,8,62,0
lymphocyte,8,63,0
lymphocyte,8,64,0
lymphocyte,8,65,0
lymphocyte,8,66,0
lymphocyte,8,67,0
lymphocyte,8,68,0
lymphocyte,8,69,0
lymphocyte,8,70,0
lymphocyte,8,71,0
lymphocyte,8,72,0
lymphocyte,8,73,0
lymphocyte,8,74,0
lymphocyte,8,75,0
lymphocyte,8,76,0
lymphocyte,8,77,0
lymphocyte,8,78,0
lymphocyte,8,79,0
tumor,8,80,0
tumor,8,81,0
tumor,8,82,0
tumor,8,83,0
tumor,8,84,0
tumor,8,85,0
tumor,8,86,0
tumor,8,87,0
tumor,8,88,0
tumor,8,89,0
tumor,8,90,0
tumor,8,91,0
tumor,8,92,0
tumor,8,93,0
tumor,8,94,0
tumor,8,95,0
tumor,8,96,0
tumor,8,97,0
tumor,8,98,0
tumor,8,99,0
tumor,9,0,0
tumor,9,1,0
tumor,9,2,0
tumor,9,3,0
tumor,9,4,0
tumor,9,5,0
tumor,9,6,0
tumor,9,7,0
lymphocyte,9,8,0
lymphocyte,9,9,0
lymphocyte,9,10,0
lymphocyte,9,11,0
lymphocyte,9,12,0
lymphocyte,9,13,0
lymphocyte,9,14,0
lymphocyte,9,15,0
lymphocyte,9,16,0
lymphocyte,9,17,0
lymphocyte,9,18,0
lymphocyte,9,19,0
lymphocyte,9,20,0
lymphocyte,9,21,0
lymphocyte,9,22,0
lymphocyte,9,23,0
lymphocyte,9,24,0
lymphocyte,9,25,0
lymphocyte,9,26,0
lymphocyte,9,27,0
tumor,9,28,0
tumor,9,29,0
tumor,9,30,0
tumor,9,31,0
tumor,9,32,0
tumor,9,33,0
tumor,9,34,0
tumor,9,35,0
tumor,9,36,0
tumor,9,37,0
tumor,9,38,0
lymphocyte,9,39,0
lymphocyte,9,40,0
lymphocyte,9,41,0
lymphocyte,9,42,0
lymphocyte,9,43,0
lymphocyte,9,44,0
lymphocyte,9,45,0
lymphocyte,9,46,0
lymphocyte,9,47,0
lymphocyte,9,48,0
lymphocyte,9,49,0
lymphocyte,9,50,0
lymphocyte,9,51,0
lymphocyte,9,52,0
lymphocyte,9,53,0
lymphocyte,9,54,0
lymphocyte,9,55,0
lymphocyte,9,56,0
lymphocyte,9,57,0
lymphocyte,9,58,0
lymphocyte,9,59,0
lymphocyte,9,60,0
lymphocyte,9,61,0
lymphocyte,9,62,0
lymphocyte,9,63,0
lymphocyte,9,64,0
lymphocyte,9,65,0
lymphocyte,9,66,0
lymphocyte,9,67,0
lymphocyte,9,68,0
lymphocyte,9,69,0
lymphocyte,9,70,0
lymphocyte,9,71,0
lymphocyte,9,72,0
lymphocyte,9,73,0
lymphocyte,9,74,0
lymphocyte,9,75,0
lymphocyte,9,76,0
lymphocyte,9,77,0
lymphocyte,9,78,0
lymphocyte,9,79,0
tumor,9,80,0
tumor,9,81,0
tumor,9,82,0
tumor,9,83,0
tumor,9,84,0
tumor,9,85,0
tumor,9,86,0
tumor,9,87,0
tumor,9,88,0
tumor,9,89,0
tumor,9,90,0
tumor,9,91,0
tumor,9,92,0
tumor,9,93,0
tumor,9,94,0
tumor,9,95,0
tumor,9,96,0
tumor,9,97,0
tumor,9,98,0
tumor,9,99,0
lymphocyte,10,0,0
lymphocyte,10,1,0
lymphocyte,10,2,0
lymphocyte,10,3,0
lymphocyte,10,4,0
lymphocyte,10,5,0
lymphocyte,10,6,0
lymphocyte,10,7,0
lymphocyte,10,8,0
lymphocyte,10,9,0
lymphocyte,10,10,0
lymphocyte,10,11,0
lymphocyte,10,12,0
lymphocyte,10,13,0
lymphocyte,10,14,0
lymphocyte,10,15,0
lymphocyte,10,16,0
lymphocyte,10,17,0
lymphocyte,10,18,0
lymphocyte,10,19,0
lymphocyte,10,20,0
lymphocyte,10,21,0
lymphocyte,10,22,0
lymphocyte,10,23,0
lymphocyte,10,24,0
lymphocyte,10,25,0
lymphocyte,10,26,0
lymphocyte,10,27,0
tumor,10,28,0
tumor,10,29,0
tumor,10,30,0
tumor,10,31,0
tumor,10,32,0
tumor,10,33,0
tumor,10,34,0
tumor,10,35,0
tumor,10,36,0
tumor,10,37,0
tumor,10,38,0
tumor,10,39,0
tumor,10,40,0
tumor,10,41,0
tumor,10,42,0
tumor,10,43,0
tumor,10,44,0
tumor,10,45,0
tumor,10,46,0
tumor,10,47,0
tumor,10,48,0
tumor,10,49,0
tumor,10,50,0
tumor,10,51,0
tumor,10,52,0
tumor,10,53,0
tumor,10,54,0
tumor,10,55,0
tumor,10,56,0
tumor,10,57,0
tumor,10,58,0
lymphocyte,10,59,0
lymphocyte,10,60,0
lymphocyte,10,61,0
lymphocyte,10,62,0
lymphocyte,10,63,0
lymphocyte,10,64,0
lymphocyte,10,65,0
lymphocyte,10,66,0
lymphocyte,10,67,0
lymphocyte,10,68,0
lymphocyte,10,69,0
lymphocyte,10,70,0
lymphocyte,10,71,0
lymphocyte,10,72,0
lymphocyte,10,73,0
lymphocyte,10,74,0
lymphocyte,10,75,0
lymphocyte,10,76,0
lymphocyte,10,77,0
lymphocyte,10,78,0
lymphocyte,10,79,0
tumor,10,80,0
tumor,10,81,0
tumor,10,82,0
tumor,10,83,0
tumor,10,84,0
tumor,10,85,0
tumor,10,86,0
tumor,10,87,0
tumor,10,88,0
tumor,10,89,0
tumor,10,90,0
tumor,10,91,0
tumor,10,92,0
tumor,10,93,0
tumor,10,94,0
tumor,10,95,0
tumor,10,96,0
tumor,10,97,0
tumor,10,98,0
tumor,10,99,0
lymphocyte,11,0,0
lymphocyte,11,1,0
lymphocyte,11,2,0
lymphocyte,11,3,0
lymphocyte,11,4,0
lymphocyte,11,5,0
lymphocyte,11,6,0
lymphocyte,11,7,0
lymphocyte,11,8,0
lymphocyte,11,9,0
lymphocyte,11,10,0
lymphocyte,11,11,0
lymphocyte,11,12,0
lymphocyte,11,13,0
lymphocyte,11,14,0
lymphocyte,11,15,0
lymphocyte,11,16,0
lymphocyte,11,17,0
lymphocyte,11,18,0
lymphocyte,11,19,0
lymphocyte,11,20,0
lymphocyte,11,21,0
lymphocyte,11,22,0
lymphocyte,11,23,0
lymphocyte,11,24,0
lymphocyte,11,25,0
lymphocyte,11,26,0
lymphocyte,11,27,0
tumor,11,28,0
tumor,11,29,0
tumor,11,30,0
tumor,11,31,0
tumor,11,32,0
tumor,11,33,0
tumor,11,34,0
tumor,11,35,0
tumor,11,36,0
tumor,11,37,0
tumor,11,38,0
tumor,11,39,0
tumor,11,40,0
tumor,11,41,0
tumor,11,42,0
tumor,11,43,0
tumor,11,44,0
tumor,11,45,0
tumor,11,46,0
tumor,11,47,0
tumor,11,48,0
tumor,11,49,0
tumor,11,50,0
tumor,11,51,0
tumor,11,52,0
tumor,11,53,0
tumor,11,54,0
tumor,11,55,0
tumor,11,56,0
tumor,11,57,0
tumor,11,58,0
lymphocyte,11,59,0
lymphocyte,11,60,0
lymphocyte,11,61,0
lymphocyte,11,62,0
lymphocyte,11,63,0
lymphocyte,11,64,0
lymphocyte,11,65,0
lymphocyte,11,66,0
lymphocyte,11,67,0
lymphocyte,11,68,0
lymphocyte,11,69,0
lymphocyte,11,70,0
lymphocyte,11,71,0
lymphocyte,11,72,0
lymphocyte,11,73,0
lymphocyte,11,74,0
lymphocyte,11,75,0
lymphocyte,11,76,0
lymphocyte,11,77,0
lymphocyte,11,78,0
lymphocyte,11,79,0
tumor,11,80,0
tumor,11,81,0
tumor,11,82,0
